project_id,mp_name,state,constituency,work_category,implementing_agency,cost_estimate,sanctioned_amount,actual_expenditure,payment_count,start_date,expected_completion,actual_completion,status,has_tender_on_file,has_mp_recommendation,is_anomaly,anomaly_type,cost_deviation_ratio,expenditure_utilization,delay_days,district_cost_zscore
MPLADS-00592,BISHNU PADA RAY,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,"Railways, Roads, Pathways & Bridges",District PWD,1116000,1252000,580700,1,18-10-2024,22-05-2025,,Stalled,TRUE,TRUE,FALSE,,1.12,0.46,10,-0.71
MPLADS-00593,BISHNU PADA RAY,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,Others,Cooperative Society,1931000,2086000,1376900,3,16-09-2024,03-03-2025,,In Progress,TRUE,TRUE,FALSE,,1.08,0.66,90,0
MPLADS-00594,BISHNU PADA RAY,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,"Railways, Roads, Pathways & Bridges",Zila Parishad,1190000,1338000,302500,1,05-06-2023,12-11-2023,,Stalled,TRUE,TRUE,FALSE,,1.12,0.23,567,0.71
MPLADS-00595,BRIJENDRA SINGH OLA,Rajasthan,JHUNJHUNU,Others,Cooperative Society,680000,771000,0,0,30-03-2023,19-09-2023,,Not Started,TRUE,TRUE,FALSE,,1.13,0,621,0.93
MPLADS-00596,BRIJENDRA SINGH OLA,Rajasthan,JHUNJHUNU,Other Public Facilities,Zila Parishad,699000,798000,663700,3,29-01-2024,14-08-2024,05-08-2024,Completed,TRUE,TRUE,FALSE,,1.14,0.83,-9,1.34
MPLADS-00597,BRIJENDRA SINGH OLA,Rajasthan,JHUNJHUNU,Other Public Facilities,Cooperative Society,651000,620000,208300,1,11-10-2023,26-05-2024,,In Progress,TRUE,TRUE,FALSE,,0.95,0.34,371,-0.03
MPLADS-00598,BRIJENDRA SINGH OLA,Rajasthan,JHUNJHUNU,Other Public Facilities,Cooperative Society,509000,510000,388100,3,14-09-2024,25-02-2025,21-02-2025,Completed,TRUE,FALSE,FALSE,,1,0.76,-4,-0.87
MPLADS-00599,BRIJENDRA SINGH OLA,Rajasthan,JHUNJHUNU,Others,Gram Panchayat,566000,616000,477100,1,05-11-2023,06-10-2024,22-11-2024,Completed,TRUE,TRUE,FALSE,,1.09,0.77,47,-0.29
MPLADS-00600,BRIJENDRA SINGH OLA,Rajasthan,JHUNJHUNU,Drinking Water Facility,Zila Parishad,458000,441000,117100,1,30-10-2023,24-04-2024,,In Progress,TRUE,TRUE,FALSE,,0.96,0.27,403,-0.61
MPLADS-00601,BRIJENDRA SINGH OLA,Rajasthan,JHUNJHUNU,Others,District PWD,538000,600000,523300,4,21-05-2024,11-04-2025,22-05-2025,Completed,TRUE,TRUE,FALSE,,1.12,0.87,41,-0.41
MPLADS-00602,BRIJMOHAN AGRAWAL,Chhattisgarh,RAIPUR,Other Public Facilities,Municipal Corporation,581000,543000,0,0,24-06-2024,10-06-2025,,Not Started,FALSE,TRUE,FALSE,,0.93,0,0,0.34
MPLADS-00603,BRIJMOHAN AGRAWAL,Chhattisgarh,RAIPUR,Other Public Facilities,State Rural Dev Agency,547000,603000,487700,3,16-05-2023,30-04-2024,05-05-2024,Completed,TRUE,TRUE,FALSE,,1.1,0.81,5,0.94
MPLADS-00604,BRIJMOHAN AGRAWAL,Chhattisgarh,RAIPUR,"Railways, Roads, Pathways & Bridges",District PWD,533000,579000,490300,1,30-11-2024,02-09-2025,02-09-2025,Completed,TRUE,TRUE,FALSE,,1.09,0.85,0,0.16
MPLADS-00605,BRIJMOHAN AGRAWAL,Chhattisgarh,RAIPUR,Other Public Facilities,District PWD,461000,513000,320100,1,18-01-2023,01-08-2023,,In Progress,FALSE,TRUE,FALSE,,1.11,0.62,670,0.04
MPLADS-00606,BRIJMOHAN AGRAWAL,Chhattisgarh,RAIPUR,Other Public Facilities,Gram Panchayat,484000,458000,412200,3,12-02-2024,26-11-2024,,In Progress,TRUE,TRUE,FALSE,,0.95,0.9,187,-0.5
MPLADS-00607,BRIJMOHAN AGRAWAL,Chhattisgarh,RAIPUR,Other Public Facilities,State Rural Dev Agency,571000,615000,401400,2,09-03-2024,05-07-2024,,In Progress,TRUE,TRUE,FALSE,,1.08,0.65,331,1.06
MPLADS-00608,BUNTY VIVEK SAHU,Madhya Pradesh,CHHINDWARA,Others,Zila Parishad,359000,380000,320300,3,06-06-2023,17-11-2023,17-11-2023,Completed,TRUE,TRUE,FALSE,,1.06,0.84,0,0.11
MPLADS-00609,BUNTY VIVEK SAHU,Madhya Pradesh,CHHINDWARA,Education,Cooperative Society,244000,220000,123500,2,09-06-2023,03-02-2024,,In Progress,TRUE,TRUE,FALSE,,0.9,0.56,484,-1.58
MPLADS-00610,BUNTY VIVEK SAHU,Madhya Pradesh,CHHINDWARA,Education,Zila Parishad,290000,286000,190700,2,28-11-2024,19-07-2025,,In Progress,TRUE,TRUE,FALSE,,0.99,0.67,0,-0.7
MPLADS-00611,BUNTY VIVEK SAHU,Madhya Pradesh,CHHINDWARA,Drinking Water Facility,State Rural Dev Agency,243000,278000,234100,3,01-03-2023,06-08-2023,23-07-2023,Completed,TRUE,TRUE,FALSE,,1.14,0.84,-14,-0.75
MPLADS-00612,BUNTY VIVEK SAHU,Madhya Pradesh,CHHINDWARA,Other Public Facilities,Zila Parishad,303000,305000,266800,2,15-09-2024,17-07-2025,13-07-2025,Completed,TRUE,TRUE,FALSE,,1.01,0.87,-4,-0.33
MPLADS-00613,BUNTY VIVEK SAHU,Madhya Pradesh,CHHINDWARA,Drinking Water Facility,Gram Panchayat,269000,293000,264700,3,03-05-2023,20-12-2023,25-12-2023,Completed,TRUE,FALSE,FALSE,,1.09,0.9,5,-0.55
MPLADS-00614,BUNTY VIVEK SAHU,Madhya Pradesh,CHHINDWARA,Others,Zila Parishad,307000,347000,105400,0,22-12-2023,23-06-2024,,In Progress,TRUE,TRUE,FALSE,,1.13,0.3,343,-0.06
MPLADS-00615,BUNTY VIVEK SAHU,Madhya Pradesh,CHHINDWARA,Others,District PWD,394000,428000,355100,1,16-01-2024,31-05-2024,21-05-2024,Completed,TRUE,TRUE,FALSE,,1.09,0.83,-10,0.37
MPLADS-00616,C R Patil,Gujarat,NAVSARI,Other Public Facilities,Municipal Corporation,321000,298000,272000,2,31-01-2023,10-05-2023,08-07-2023,Completed,TRUE,TRUE,FALSE,,0.93,0.91,59,0.33
MPLADS-00617,C R Patil,Gujarat,NAVSARI,Education,State Rural Dev Agency,312000,320000,80700,1,30-12-2024,21-11-2025,,Stalled,TRUE,TRUE,FALSE,,1.03,0.25,0,0.89
MPLADS-00618,C R Patil,Gujarat,NAVSARI,"Railways, Roads, Pathways & Bridges",Zila Parishad,332000,337000,290600,4,04-01-2024,30-12-2024,17-01-2025,Completed,TRUE,TRUE,FALSE,,1.02,0.86,18,0.2
MPLADS-00619,C R Patil,Gujarat,NAVSARI,Other Public Facilities,District PWD,205000,221000,0,0,19-09-2023,22-03-2024,,Not Started,TRUE,TRUE,FALSE,,1.08,0,436,-1.04
MPLADS-00620,C R Patil,Gujarat,NAVSARI,Education,District PWD,230000,254000,245800,2,22-08-2023,20-02-2024,,Not Started,FALSE,TRUE,TRUE,ghost_project,1.1,0.97,467,-0.24
MPLADS-00621,C R Patil,Gujarat,NAVSARI,"Railways, Roads, Pathways & Bridges",Zila Parishad,244000,234000,201700,2,08-09-2023,09-02-2024,26-01-2024,Completed,TRUE,TRUE,FALSE,,0.96,0.86,-14,-0.59
MPLADS-00622,C.M.RAMESH,Andhra Pradesh,ANAKAPALLE,Others,Gram Panchayat,305000,297000,69200,0,06-02-2023,27-07-2023,,In Progress,TRUE,TRUE,FALSE,,0.97,0.23,675,-1.54
MPLADS-00623,C.M.RAMESH,Andhra Pradesh,ANAKAPALLE,"Railways, Roads, Pathways & Bridges",Municipal Corporation,513000,477000,417000,3,18-08-2023,08-05-2024,28-04-2024,Completed,TRUE,TRUE,FALSE,,0.93,0.87,-10,0.17
MPLADS-00624,C.M.RAMESH,Andhra Pradesh,ANAKAPALLE,"Railways, Roads, Pathways & Bridges",District PWD,563000,541000,195700,0,21-03-2023,10-02-2024,,In Progress,TRUE,TRUE,FALSE,,0.96,0.36,477,0.7
MPLADS-00625,C.M.RAMESH,Andhra Pradesh,ANAKAPALLE,Other Public Facilities,Gram Panchayat,291000,299000,251700,2,03-07-2023,29-04-2024,22-06-2024,Completed,TRUE,TRUE,FALSE,,1.03,0.84,54,-1.51
MPLADS-00626,C.M.RAMESH,Andhra Pradesh,ANAKAPALLE,"Railways, Roads, Pathways & Bridges",Municipal Corporation,396000,395000,0,0,12-03-2023,06-11-2023,,Not Started,TRUE,TRUE,FALSE,,1,0,573,-0.51
MPLADS-00627,C.M.RAMESH,Andhra Pradesh,ANAKAPALLE,Other Public Facilities,Municipal Corporation,336000,328000,282300,3,02-12-2023,17-07-2024,29-08-2024,Completed,TRUE,TRUE,FALSE,,0.98,0.86,43,-1.19
MPLADS-00628,CAPTAIN BRIJESH CHOWTA,Karnataka,DAKSHINA KANNADA,Education,Municipal Corporation,439000,425000,0,0,31-07-2024,18-07-2025,,Not Started,TRUE,TRUE,FALSE,,0.97,0,0,-1.42
MPLADS-00629,CAPTAIN BRIJESH CHOWTA,Karnataka,DAKSHINA KANNADA,Education,Cooperative Society,440000,416000,78600,0,28-08-2024,13-03-2025,,Stalled,TRUE,TRUE,FALSE,,0.95,0.19,80,-1.47
MPLADS-00630,CAPTAIN BRIJESH CHOWTA,Karnataka,DAKSHINA KANNADA,Education,Gram Panchayat,749000,738000,0,0,13-07-2024,01-04-2025,,Not Started,TRUE,FALSE,FALSE,,0.99,0,61,0.35
MPLADS-00631,CAPTAIN BRIJESH CHOWTA,Karnataka,DAKSHINA KANNADA,"Railways, Roads, Pathways & Bridges",District PWD,818000,924000,797800,3,25-01-2023,25-12-2023,24-01-2024,Completed,TRUE,TRUE,FALSE,,1.13,0.86,30,2.02
MPLADS-00632,CAPTAIN VIRIATO FERNANDES,Goa,SOUTH GOA,"Railways, Roads, Pathways & Bridges",Cooperative Society,1858000,2050000,1679500,2,10-12-2023,22-06-2024,13-06-2024,Completed,TRUE,TRUE,FALSE,,1.1,0.82,-9,1.51
MPLADS-00633,CAPTAIN VIRIATO FERNANDES,Goa,SOUTH GOA,Other Public Facilities,Gram Panchayat,1863000,2001000,1629800,2,11-11-2023,18-05-2024,02-07-2024,Completed,TRUE,TRUE,FALSE,,1.07,0.81,45,1.43
MPLADS-00634,CAPTAIN VIRIATO FERNANDES,Goa,SOUTH GOA,Drinking Water Facility,District PWD,2096000,1981000,502600,1,03-03-2023,01-07-2023,,Stalled,TRUE,TRUE,FALSE,,0.95,0.25,701,-0.71
MPLADS-00635,CAPTAIN VIRIATO FERNANDES,Goa,SOUTH GOA,"Railways, Roads, Pathways & Bridges",Municipal Corporation,1967000,1926000,0,0,26-08-2023,09-12-2023,,Not Started,TRUE,TRUE,FALSE,,0.98,0,540,1.07
MPLADS-00636,CHAMALA KIRAN KUMAR REDDY,Telangana,BHONGIR,"Railways, Roads, Pathways & Bridges",Zila Parishad,241000,272000,104100,1,14-04-2024,14-07-2024,,Stalled,TRUE,TRUE,FALSE,,1.13,0.38,322,-0.95
MPLADS-00637,CHAMALA KIRAN KUMAR REDDY,Telangana,BHONGIR,"Railways, Roads, Pathways & Bridges",Gram Panchayat,289000,327000,0,0,14-10-2024,25-02-2025,,Not Started,TRUE,TRUE,FALSE,,1.13,0,96,-0.23
MPLADS-00638,CHAMALA KIRAN KUMAR REDDY,Telangana,BHONGIR,"Railways, Roads, Pathways & Bridges",Municipal Corporation,385000,399000,182400,1,09-11-2024,08-10-2025,,Stalled,TRUE,TRUE,FALSE,,1.04,0.46,0,0.72
MPLADS-00639,CHANDAN CHAUHAN,Uttar Pradesh,BIJNOR,Others,Municipal Corporation,243000,234000,210600,2,07-02-2024,11-09-2024,,In Progress,TRUE,TRUE,FALSE,,0.96,0.9,263,-1.58
MPLADS-00640,CHANDAN CHAUHAN,Uttar Pradesh,BIJNOR,Other Public Facilities,State Rural Dev Agency,444000,447000,367100,2,28-08-2023,28-02-2024,24-04-2024,Completed,TRUE,TRUE,FALSE,,1.01,0.82,56,0.35
MPLADS-00641,CHANDAN CHAUHAN,Uttar Pradesh,BIJNOR,Others,Gram Panchayat,363000,396000,279200,2,22-04-2023,29-02-2024,07-03-2024,Completed,TRUE,TRUE,FALSE,,1.09,0.71,7,0.48
MPLADS-00642,CHANDAN CHAUHAN,Uttar Pradesh,BIJNOR,Other Public Facilities,Municipal Corporation,315000,346000,273000,3,04-05-2023,16-04-2024,,In Progress,TRUE,TRUE,FALSE,,1.1,0.79,411,-0.23
MPLADS-00643,CHANDAN CHAUHAN,Uttar Pradesh,BIJNOR,Other Public Facilities,Cooperative Society,322000,294000,260300,2,19-04-2024,05-11-2024,08-12-2024,Completed,TRUE,TRUE,FALSE,,0.91,0.89,33,-0.53
MPLADS-00644,CHANDAN CHAUHAN,Uttar Pradesh,BIJNOR,Other Public Facilities,Municipal Corporation,314000,332000,0,0,08-11-2023,28-03-2024,,Not Started,TRUE,TRUE,FALSE,,1.06,0,430,-0.31
MPLADS-00645,CHANDAN CHAUHAN,Uttar Pradesh,BIJNOR,Sanitation & Public Health,State Rural Dev Agency,278000,270000,217600,3,01-06-2023,22-03-2024,09-04-2024,Completed,TRUE,TRUE,FALSE,,0.97,0.81,18,-1.88
MPLADS-00646,CHANDAN CHAUHAN,Uttar Pradesh,BIJNOR,Sanitation & Public Health,District PWD,395000,380000,72900,0,20-02-2023,20-09-2023,,In Progress,TRUE,TRUE,FALSE,,0.96,0.19,620,0.66
MPLADS-00647,Chandra Prakash Joshi,Rajasthan,CHITTORGARH,"Railways, Roads, Pathways & Bridges",District PWD,817000,785000,0,0,19-02-2024,17-11-2024,,Not Started,TRUE,TRUE,FALSE,,0.96,0,196,0.27
MPLADS-00648,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA(SC),Others,District PWD,259000,254000,208300,3,18-04-2024,26-02-2025,25-03-2025,Completed,TRUE,TRUE,FALSE,,0.98,0.82,27,-1.33
MPLADS-00649,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA(SC),Education,Cooperative Society,432000,398000,290700,1,16-08-2023,14-06-2024,31-07-2024,Completed,TRUE,TRUE,FALSE,,0.92,0.73,47,0.02
MPLADS-00650,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA(SC),Education,District PWD,269000,290000,238100,1,22-10-2024,16-06-2025,16-07-2025,Completed,TRUE,TRUE,FALSE,,1.08,0.82,30,-0.51
MPLADS-00651,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA(SC),Education,Zila Parishad,360000,401000,91800,0,23-01-2023,23-10-2023,,Stalled,TRUE,TRUE,FALSE,,1.11,0.23,587,0.03
MPLADS-00652,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA(SC),Others,District PWD,397000,450000,103100,0,05-04-2023,26-11-2023,,Stalled,TRUE,TRUE,FALSE,,1.13,0.23,553,1.17
MPLADS-00653,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA(SC),Sanitation & Public Health,Cooperative Society,362000,380000,329900,3,17-04-2024,30-08-2024,09-09-2024,Completed,TRUE,TRUE,FALSE,,1.05,0.87,10,0.66
MPLADS-00654,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA(SC),Others,Municipal Corporation,399000,451000,175400,1,09-02-2024,04-12-2024,,In Progress,TRUE,TRUE,FALSE,,1.13,0.39,179,1.18
MPLADS-00655,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA(SC),Other Public Facilities,Zila Parishad,370000,378000,124000,0,08-08-2023,30-03-2024,,Stalled,TRUE,TRUE,FALSE,,1.02,0.33,428,-0.05
MPLADS-00656,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA(SC),Sanitation & Public Health,Gram Panchayat,277000,305000,171100,2,05-02-2023,26-06-2023,,In Progress,TRUE,TRUE,FALSE,,1.1,0.56,706,-1.07
MPLADS-00657,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA(SC),Education,Gram Panchayat,295000,307000,0,0,26-02-2024,29-08-2024,,Not Started,TRUE,TRUE,FALSE,,1.04,0,276,-0.43
MPLADS-00658,CHANDUBHAI CHHAGANBHAI SHIHORA,Gujarat,SURENDRANAGAR,Education,Zila Parishad,358000,323000,261200,2,21-05-2023,18-01-2024,26-02-2024,Completed,TRUE,TRUE,FALSE,,0.9,0.81,39,0.94
MPLADS-00659,CHANDUBHAI CHHAGANBHAI SHIHORA,Gujarat,SURENDRANAGAR,"Railways, Roads, Pathways & Bridges",Gram Panchayat,368000,379000,108800,0,07-10-2024,22-06-2025,,Stalled,TRUE,FALSE,FALSE,,1.03,0.29,0,0.52
MPLADS-00660,CHANDUBHAI CHHAGANBHAI SHIHORA,Gujarat,SURENDRANAGAR,"Railways, Roads, Pathways & Bridges",State Rural Dev Agency,206000,229000,176400,2,31-12-2024,04-06-2025,31-05-2025,Completed,TRUE,TRUE,FALSE,,1.11,0.77,-4,-0.62
MPLADS-00661,CHANDUBHAI CHHAGANBHAI SHIHORA,Gujarat,SURENDRANAGAR,Other Public Facilities,State Rural Dev Agency,198000,207000,188100,2,29-05-2024,28-09-2024,11-09-2024,Completed,TRUE,FALSE,FALSE,,1.05,0.91,-17,-1.29
MPLADS-00662,CHANDUBHAI CHHAGANBHAI SHIHORA,Gujarat,SURENDRANAGAR,Education,Gram Panchayat,194000,196000,164500,2,13-08-2023,17-04-2024,12-05-2024,Completed,TRUE,TRUE,FALSE,,1.01,0.84,25,-1.23
MPLADS-00663,CHARANJIT SINGH CHANNI,Punjab,JALANDHAR(SC),Other Public Facilities,Zila Parishad,280000,320000,255000,3,26-06-2024,19-05-2025,16-06-2025,Completed,TRUE,TRUE,FALSE,,1.14,0.8,28,1.97
MPLADS-00664,CHARANJIT SINGH CHANNI,Punjab,JALANDHAR(SC),Drinking Water Facility,Cooperative Society,211000,230000,206900,4,13-04-2023,27-09-2023,02-10-2023,Completed,TRUE,TRUE,FALSE,,1.09,0.9,5,-0.02
MPLADS-00665,CHARANJIT SINGH CHANNI,Punjab,JALANDHAR(SC),"Railways, Roads, Pathways & Bridges",Gram Panchayat,211000,238000,0,0,27-02-2023,11-11-2023,,Not Started,TRUE,TRUE,FALSE,,1.13,0,568,0.6
MPLADS-00666,CHHATRA PAL SINGH GANGWAR,Uttar Pradesh,BAREILLY,"Railways, Roads, Pathways & Bridges",Zila Parishad,454000,451000,141400,1,30-12-2023,10-09-2024,,Stalled,TRUE,TRUE,FALSE,,0.99,0.31,264,0.69
MPLADS-00667,CHHATRA PAL SINGH GANGWAR,Uttar Pradesh,BAREILLY,Other Public Facilities,State Rural Dev Agency,260000,272000,223900,3,29-08-2024,25-06-2025,07-07-2025,Completed,TRUE,TRUE,FALSE,,1.05,0.82,12,-0.66
MPLADS-00668,CHHATRA PAL SINGH GANGWAR,Uttar Pradesh,BAREILLY,Other Public Facilities,Zila Parishad,439000,1192000,1171400,2,29-01-2023,04-06-2023,,In Progress,TRUE,TRUE,TRUE,cost_overrun,2.72,0.98,728,4.63
MPLADS-00669,CHHATRA PAL SINGH GANGWAR,Uttar Pradesh,BAREILLY,Other Public Facilities,Gram Panchayat,387000,377000,85500,0,30-07-2024,17-12-2024,,Stalled,TRUE,TRUE,FALSE,,0.97,0.23,166,-0.05
MPLADS-00670,CHHATRA PAL SINGH GANGWAR,Uttar Pradesh,BAREILLY,Drinking Water Facility,Zila Parishad,283000,298000,235800,3,09-07-2024,18-10-2024,24-10-2024,Completed,TRUE,TRUE,FALSE,,1.05,0.79,6,-0.47
MPLADS-00671,CHHATRAPATI SHAHU SHAHAJI,Maharashtra,KOLHAPUR,Other Public Facilities,State Rural Dev Agency,390000,354000,299000,3,08-09-2024,08-04-2025,23-05-2025,Completed,TRUE,FALSE,FALSE,,0.91,0.84,45,-1.08
MPLADS-00672,CHHATRAPATI SHAHU SHAHAJI,Maharashtra,KOLHAPUR,"Railways, Roads, Pathways & Bridges",Municipal Corporation,587000,662000,0,0,26-07-2023,07-02-2024,,Not Started,TRUE,TRUE,FALSE,,1.13,0,480,0.45
MPLADS-00673,CHHATRAPATI SHAHU SHAHAJI,Maharashtra,KOLHAPUR,"Railways, Roads, Pathways & Bridges",District PWD,739000,804000,705900,2,02-03-2023,13-02-2024,18-03-2024,Completed,TRUE,TRUE,FALSE,,1.09,0.88,34,1.52
MPLADS-00674,CHHATRAPATI SHAHU SHAHAJI,Maharashtra,KOLHAPUR,Education,Cooperative Society,649000,944000,0,0,22-06-2024,02-06-2025,,Not Started,FALSE,TRUE,TRUE,no_tender_high_value,1.45,0,0,0.82
MPLADS-00675,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Others,Zila Parishad,380000,410000,227100,1,10-02-2024,02-02-2025,,In Progress,TRUE,TRUE,FALSE,,1.08,0.55,119,0.66
MPLADS-00676,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Other Public Facilities,Zila Parishad,332000,371000,0,0,23-03-2024,09-08-2024,,Not Started,TRUE,TRUE,FALSE,,1.12,0,296,-0.09
MPLADS-00677,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),"Railways, Roads, Pathways & Bridges",Municipal Corporation,306000,333000,60500,0,25-12-2024,11-07-2025,,Stalled,TRUE,TRUE,FALSE,,1.09,0.18,0,-0.24
MPLADS-00678,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),"Railways, Roads, Pathways & Bridges",Cooperative Society,245000,239000,214500,2,17-08-2023,24-03-2024,,In Progress,TRUE,TRUE,FALSE,,0.98,0.9,434,-0.98
MPLADS-00679,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Education,Cooperative Society,324000,296000,256200,3,06-12-2024,13-08-2025,02-10-2025,Completed,TRUE,FALSE,FALSE,,0.91,0.87,50,-0.48
MPLADS-00680,CHINTAMANI MAHARAJ,Chhattisgarh,SARGUJA(ST),Other Public Facilities,District PWD,519000,472000,375300,2,09-08-2024,16-02-2025,15-04-2025,Completed,TRUE,TRUE,FALSE,,0.91,0.8,58,-0.36
MPLADS-00681,CHINTAMANI MAHARAJ,Chhattisgarh,SARGUJA(ST),Drinking Water Facility,Zila Parishad,597000,644000,431600,2,06-07-2023,12-03-2024,,In Progress,TRUE,TRUE,FALSE,,1.08,0.67,446,1.24
MPLADS-00682,CHINTAMANI MAHARAJ,Chhattisgarh,SARGUJA(ST),Drinking Water Facility,Cooperative Society,433000,494000,325900,1,16-10-2024,24-07-2025,,In Progress,TRUE,TRUE,FALSE,,1.14,0.66,0,0.04
MPLADS-00683,CHINTAMANI MAHARAJ,Chhattisgarh,SARGUJA(ST),Other Public Facilities,District PWD,462000,424000,355100,3,21-03-2023,17-11-2023,30-11-2023,Completed,TRUE,TRUE,FALSE,,0.92,0.84,13,-0.84
MPLADS-00684,CHIRAG PASWAN,Bihar,HAJIPUR(SC),Other Public Facilities,District PWD,544000,516000,319300,1,26-12-2024,30-04-2025,,In Progress,TRUE,TRUE,FALSE,,0.95,0.62,32,-0.73
MPLADS-00685,CHIRAG PASWAN,Bihar,HAJIPUR(SC),Other Public Facilities,District PWD,613000,587000,493800,4,29-09-2023,11-02-2024,17-02-2024,Completed,TRUE,TRUE,FALSE,,0.96,0.84,6,-0.39
MPLADS-00686,CHIRAG PASWAN,Bihar,HAJIPUR(SC),Drinking Water Facility,Zila Parishad,491000,551000,481900,4,02-01-2023,06-08-2023,11-09-2023,Completed,TRUE,TRUE,FALSE,,1.12,0.87,36,-0.39
MPLADS-00687,CHIRAG PASWAN,Bihar,HAJIPUR(SC),"Railways, Roads, Pathways & Bridges",District PWD,457000,494000,463300,3,28-02-2024,13-08-2024,,Not Started,TRUE,TRUE,TRUE,ghost_project,1.08,0.94,292,-0.59
MPLADS-00688,CHIRAG PASWAN,Bihar,HAJIPUR(SC),Education,Zila Parishad,428000,469000,0,0,05-05-2024,05-08-2024,,Not Started,TRUE,TRUE,FALSE,,1.1,0,300,-1.32
MPLADS-00689,CN Annadurai,Tamil Nadu,TIRUVANNAMALAI,"Railways, Roads, Pathways & Bridges",District PWD,1186000,1925000,469300,1,16-06-2023,20-02-2024,,In Progress,FALSE,TRUE,TRUE,no_tender_high_value,1.62,0.24,467,2.75
MPLADS-00690,CN Annadurai,Tamil Nadu,TIRUVANNAMALAI,"Railways, Roads, Pathways & Bridges",Gram Panchayat,851000,978000,855500,2,23-11-2023,07-03-2024,02-04-2024,Completed,TRUE,TRUE,FALSE,,1.15,0.87,26,-0.05
MPLADS-00691,CN Annadurai,Tamil Nadu,TIRUVANNAMALAI,Education,District PWD,658000,642000,103200,0,14-06-2023,03-06-2024,,In Progress,TRUE,TRUE,FALSE,,0.98,0.16,363,-0.85
MPLADS-00692,CN Annadurai,Tamil Nadu,TIRUVANNAMALAI,Education,District PWD,951000,1072000,638700,1,13-12-2023,13-03-2024,,In Progress,TRUE,TRUE,FALSE,,1.13,0.6,445,0.12
MPLADS-00693,CN Annadurai,Tamil Nadu,TIRUVANNAMALAI,"Railways, Roads, Pathways & Bridges",Zila Parishad,878000,942000,330000,1,17-03-2024,02-01-2025,,Stalled,TRUE,TRUE,FALSE,,1.07,0.35,150,-0.15
MPLADS-00694,CN Annadurai,Tamil Nadu,TIRUVANNAMALAI,"Railways, Roads, Pathways & Bridges",Cooperative Society,931000,962000,938500,2,24-02-2023,13-09-2023,07-09-2023,Completed,TRUE,TRUE,FALSE,,1.03,0.98,-6,-0.09
MPLADS-00695,CN Annadurai,Tamil Nadu,TIRUVANNAMALAI,Sanitation & Public Health,Municipal Corporation,1026000,1056000,615600,2,21-07-2024,18-07-2025,,In Progress,TRUE,TRUE,FALSE,,1.03,0.58,0,-0.01
MPLADS-00696,CN Annadurai,Tamil Nadu,TIRUVANNAMALAI,Education,Gram Panchayat,1073000,1011000,931900,3,01-11-2023,14-05-2024,21-05-2024,Completed,FALSE,TRUE,FALSE,,0.94,0.92,7,-0.01
MPLADS-00697,CN Annadurai,Tamil Nadu,TIRUVANNAMALAI,Other Public Facilities,Cooperative Society,954000,940000,782700,2,07-06-2023,14-04-2024,14-04-2024,Completed,FALSE,TRUE,TRUE,duplicate_work,0.99,0.83,0,-0.17
MPLADS-00698,CN Annadurai,Tamil Nadu,TIRUVANNAMALAI,Drinking Water Facility,Zila Parishad,763000,688000,105500,0,02-10-2024,27-06-2025,,In Progress,TRUE,FALSE,FALSE,,0.9,0.15,0,-1.39
MPLADS-00699,CN Annadurai,Tamil Nadu,TIRUVANNAMALAI,Other Public Facilities,Municipal Corporation,1128000,1055000,927900,3,15-10-2024,18-06-2025,06-08-2025,Completed,TRUE,TRUE,FALSE,,0.94,0.88,49,0.09
MPLADS-00700,CN Annadurai,Tamil Nadu,TIRUVANNAMALAI,Other Public Facilities,Cooperative Society,831000,767000,566500,2,12-02-2024,14-09-2024,,In Progress,TRUE,TRUE,FALSE,,0.92,0.74,260,-0.56
MPLADS-00701,D M Kathir Anand,Tamil Nadu,VELLORE,Other Public Facilities,Zila Parishad,637000,581000,485500,2,11-07-2024,23-01-2025,31-01-2025,Completed,TRUE,TRUE,FALSE,,0.91,0.84,8,-0.99
MPLADS-00702,D M Kathir Anand,Tamil Nadu,VELLORE,Drinking Water Facility,Municipal Corporation,800000,758000,594200,2,01-04-2024,23-09-2024,19-11-2024,Completed,TRUE,TRUE,FALSE,,0.95,0.78,57,-1.05
MPLADS-00703,D M Kathir Anand,Tamil Nadu,VELLORE,Others,District PWD,752000,805000,598800,1,31-07-2024,13-05-2025,10-06-2025,Completed,TRUE,TRUE,FALSE,,1.07,0.74,28,-0.19
